Id,Weekly_Sales
35_58_2013-07-12,4084.481599999998
35_58_2013-07-19,3724.7218999999986
35_58_2013-07-26,2887.6042999999995
35_59_2012-11-02,88.87559999999998
35_59_2012-11-09,168.44520000000003
35_59_2012-11-16,340.0341
35_59_2012-11-23,1850.8454999999985
35_59_2012-11-30,1203.4034999999994
35_59_2012-12-07,2379.8034000000016
35_59_2012-12-14,4182.565099999999
35_59_2012-12-21,6661.8163
35_59_2012-12-28,6272.485399999996
35_59_2013-01-04,403.77430000000015
35_59_2013-01-11,59.74760000000003
35_59_2013-01-18,51.23460000000006
35_59_2013-01-25,52.709500000000034
35_59_2013-02-01,84.62539999999996
35_59_2013-02-08,232.5741000000001
35_59_2013-02-15,63.29269999999999
35_59_2013-02-22,36.253000000000014
35_59_2013-03-01,39.482600000000005
35_59_2013-03-08,62.90809999999998
35_59_2013-03-15,40.112700000000025
35_59_2013-03-22,48.451499999999996
35_59_2013-03-29,41.743599999999994
35_59_2013-04-05,104.7203
35_59_2013-04-12,96.80089999999998
35_59_2013-04-19,84.04619999999998
35_59_2013-05-03,3560.884199999999
35_59_2013-05-10,3567.860499999999
35_59_2013-05-17,3549.8696999999975
35_59_2013-05-24,3589.272899999998
35_59_2013-05-31,3542.9411999999975
35_59_2013-06-14,3556.0222999999987
35_59_2013-06-21,3562.6362999999983
35_59_2013-06-28,3541.1778999999974
35_59_2013-07-05,3591.914299999998
35_59_2013-07-12,3551.9936999999986
35_59_2013-07-19,3544.861199999998
35_59_2013-07-26,3538.5246999999986
35_60_2012-11-02,77.78089999999999
35_60_2012-11-09,106.1639
35_60_2012-11-16,139.35819999999998
35_60_2012-11-23,273.5077999999999
35_60_2012-11-30,158.60480000000004
35_60_2012-12-07,386.6880000000001
35_60_2012-12-14,428.62600000000003
35_60_2012-12-21,602.148
35_60_2012-12-28,226.53000000000014
35_60_2013-01-04,203.4194
35_60_2013-01-11,65.78479999999998
35_60_2013-01-18,67.67499999999998
35_60_2013-01-25,76.88599999999997
35_60_2013-02-01,94.13699999999999
35_60_2013-02-08,189.33700000000002
35_60_2013-02-15,103.79270000000001
35_60_2013-02-22,88.561
35_60_2013-03-01,80.13999999999999
35_60_2013-03-08,86.779
35_60_2013-03-15,80.24
35_60_2013-03-22,100.71
35_60_2013-03-29,82.01100000000001
35_60_2013-04-05,131.37210000000002
35_60_2013-04-12,124.013
35_60_2013-04-19,125.55250000000002
35_60_2013-04-26,122.1035
35_60_2013-05-03,1318.9687
35_60_2013-05-10,1324.9867000000002
35_60_2013-05-17,1328.2527
35_60_2013-05-24,1364.499
35_60_2013-05-31,1327.4087
35_60_2013-06-07,1329.5207
35_60_2013-06-14,1341.7527000000002
35_60_2013-06-21,1326.3067
35_60_2013-06-28,1325.3627
35_60_2013-07-05,1372.8569999999997
35_60_2013-07-12,1328.7367
35_60_2013-07-19,1322.8647
35_60_2013-07-26,1330.0286999999998
35_67_2012-11-02,5302.2627999999995
35_67_2012-11-09,5144.273200000002
35_67_2012-11-16,5237.404600000002
35_67_2012-11-23,5097.413500000002
35_67_2012-11-30,5213.698800000001
35_67_2012-12-07,7620.762200000003
35_67_2012-12-14,10130.810000000005
35_67_2012-12-21,16798.214700000015
35_67_2012-12-28,6659.995399999994
35_67_2013-01-04,4210.2568
35_67_2013-01-11,4353.537099999998
35_67_2013-01-18,4104.0282
35_67_2013-01-25,4033.439400000001
35_67_2013-02-01,5983.221000000001
35_67_2013-02-08,8926.981000000005
35_67_2013-02-15,11693.048900000005
35_67_2013-02-22,3952.297299999999
35_67_2013-03-01,3993.648999999998
35_67_2013-03-08,4128.752400000001
35_67_2013-03-15,4454.2495
35_67_2013-03-22,4762.941699999999
35_67_2013-03-29,5102.737299999997
35_67_2013-04-05,5248.220199999999
35_67_2013-04-12,4769.6481
35_67_2013-04-19,5314.636499999998
35_67_2013-04-26,5368.377199999996
35_67_2013-05-03,9090.623800000003
35_67_2013-05-10,10407.877699999994
35_67_2013-05-17,8945.430099999994
35_67_2013-05-24,8301.587399999997
35_67_2013-05-31,7849.937199999998
35_67_2013-06-07,8131.345199999998
35_67_2013-06-14,9655.1829
35_67_2013-06-21,9209.1746
35_67_2013-06-28,4935.4872000000005
35_67_2013-07-05,4709.660800000001
35_67_2013-07-12,4952.445199999999
35_67_2013-07-19,4800.254999999999
35_67_2013-07-26,4719.423500000001
35_71_2012-11-02,10923.647399999994
35_71_2012-11-09,14098.481699999997
35_71_2012-11-16,11333.220800000001
35_71_2012-11-23,19786.935599999997
35_71_2012-11-30,11895.8335
35_71_2012-12-07,11158.515499999998
35_71_2012-12-14,11475.178799999996
35_71_2012-12-21,15274.002099999994
35_71_2012-12-28,15178.5816
35_71_2013-01-04,10076.101300000004
35_71_2013-01-11,10029.093200000005
35_71_2013-01-18,9715.146700000003
35_71_2013-01-25,9373.529400000003
35_71_2013-02-01,13431.711400000006
35_71_2013-02-08,13298.143299999998
35_71_2013-02-15,14287.214400000004
35_71_2013-02-22,12538.808599999998
35_71_2013-03-01,11188.053999999995
35_71_2013-03-08,13905.8038
35_71_2013-03-15,11873.9491
35_71_2013-03-22,11714.641000000001
35_71_2013-03-29,11798.899400000002
35_71_2013-04-05,12054.848100000005
35_71_2013-04-12,11004.780899999994
35_71_2013-04-19,10806.598399999999
35_71_2013-04-26,11045.458999999995
35_71_2013-05-03,10657.514000000003
35_71_2013-05-10,10628.810300000005
35_71_2013-05-17,10709.930500000006
35_71_2013-05-24,11040.787100000001
35_71_2013-05-31,10520.7892
35_71_2013-06-07,11698.828899999999
35_71_2013-06-14,11067.276000000002
35_71_2013-06-21,11770.942000000005
35_71_2013-06-28,11506.364200000002
35_71_2013-07-05,11626.872700000002
35_71_2013-07-12,10444.437500000002
35_71_2013-07-19,10543.622699999998
35_71_2013-07-26,10288.9672
35_72_2012-11-02,79710.91559999996
35_72_2012-11-09,83732.46509999996
35_72_2012-11-16,82493.25929999998
35_72_2012-11-23,506654.22639999964
35_72_2012-11-30,104980.35790000005
35_72_2012-12-07,83779.2162
35_72_2012-12-14,105339.62379999999
35_72_2012-12-21,163755.8409999999
35_72_2012-12-28,73459.73509999998
35_72_2013-01-04,58741.64190000003
35_72_2013-01-11,55807.51199999997
35_72_2013-01-18,56271.42589999998
35_72_2013-01-25,60140.115
35_72_2013-02-01,89345.57220000004
35_72_2013-02-08,89696.4725
35_72_2013-02-15,87317.09479999999
35_72_2013-02-22,85560.84599999998
35_72_2013-03-01,80403.11339999996
35_72_2013-03-08,81099.85689999997
35_72_2013-03-15,74148.51439999997
35_72_2013-03-22,73066.45499999997
35_72_2013-03-29,68210.40929999996
35_72_2013-04-05,67151.30659999998
35_72_2013-04-12,65346.15049999999
35_72_2013-04-19,65685.5395
35_72_2013-04-26,66927.91489999997
35_72_2013-05-03,79963.17139999996
35_72_2013-05-10,77916.33259999997
35_72_2013-05-17,78291.67069999994
35_72_2013-05-24,75793.23769999995
35_72_2013-05-31,77063.92409999993
35_72_2013-06-07,77591.29319999996
35_72_2013-06-14,76139.30419999997
35_72_2013-06-21,78721.05619999995
35_72_2013-06-28,78569.12439999994
35_72_2013-07-05,76721.87459999997
35_72_2013-07-12,79651.98149999995
35_72_2013-07-19,78438.18139999996
35_72_2013-07-26,79042.49699999996
35_74_2012-11-02,17935.923699999992
35_74_2012-11-09,18108.713
35_74_2012-11-16,17811.642299999996
35_74_2012-11-23,25997.466099999998
35_74_2012-11-30,17634.19290000001
35_74_2012-12-07,17098.091000000004
35_74_2012-12-14,18016.315599999987
35_74_2012-12-21,17234.877100000012
35_74_2012-12-28,18925.481999999996
35_74_2013-01-04,18869.805499999995
35_74_2013-01-11,19040.139899999987
35_74_2013-01-18,18626.952499999992
35_74_2013-01-25,17522.854000000003
35_74_2013-02-01,18958.131200000014
35_74_2013-02-08,18927.531300000002
35_74_2013-02-15,19011.495700000014
35_74_2013-02-22,18661.005900000004
35_74_2013-03-01,19154.348400000003
35_74_2013-03-08,18916.20690000001
35_74_2013-03-15,19253.308199999992
35_74_2013-03-22,19423.760599999994
35_74_2013-03-29,19437.888499999986
35_74_2013-04-05,19807.633099999992
35_74_2013-04-12,19433.14419999999
35_74_2013-04-19,19615.332199999986
35_74_2013-04-26,19573.04409999999
35_74_2013-05-03,26042.370299999988
35_74_2013-05-10,26366.567199999987
35_74_2013-05-17,27181.5447
35_74_2013-05-24,27658.4271
35_74_2013-05-31,27956.33990000001
35_74_2013-06-07,29929.185400000006
35_74_2013-06-14,28395.546100000018
35_74_2013-06-21,28836.525700000002
35_74_2013-06-28,26506.2755
35_74_2013-07-05,27160.615200000004
35_74_2013-07-12,26880.188599999994
35_74_2013-07-19,26234.950199999985
35_74_2013-07-26,26308.89619999999
35_79_2012-11-02,24343.476699999996
35_79_2012-11-09,23898.214399999986
35_79_2012-11-16,24396.05909999999
35_79_2012-11-23,24688.862800000017
35_79_2012-11-30,24466.21120000001
35_79_2012-12-07,24733.038600000014
35_79_2012-12-14,24227.90440000001
35_79_2012-12-21,24407.684100000017
35_79_2012-12-28,23169.089000000007
35_79_2013-01-04,20595.70509999998
35_79_2013-01-11,20031.26939999999
35_79_2013-01-18,20176.014299999984
35_79_2013-01-25,20294.979900000013
35_79_2013-02-01,22996.79839999999
35_79_2013-02-08,23789.459199999998
35_79_2013-02-15,23786.585899999984
35_79_2013-02-22,24164.113499999996
35_79_2013-03-01,24048.096500000007
35_79_2013-03-08,23934.34729999999
35_79_2013-03-15,24669.049399999996
35_79_2013-03-22,24709.9915
35_79_2013-03-29,24823.5039
35_79_2013-04-05,24569.716200000003
35_79_2013-04-12,23926.2808
35_79_2013-04-19,24058.309499999992
35_79_2013-04-26,23940.69349999999
35_79_2013-05-03,38924.282299999984
35_79_2013-05-10,38366.326499999996
35_79_2013-05-17,37580.5679
35_79_2013-05-24,37394.3796
35_79_2013-05-31,37712.8644
35_79_2013-06-07,38185.49280000001
35_79_2013-06-14,37648.185000000005
35_79_2013-06-21,37646.55530000001
35_79_2013-06-28,38116.68550000001
35_79_2013-07-05,38344.996900000006
35_79_2013-07-12,36928.125600000014
35_79_2013-07-19,38212.378700000016
35_79_2013-07-26,38083.87610000002
35_80_2012-11-02,35.50779999999997
35_80_2012-11-09,66.93709999999993
35_80_2012-11-16,73.15119999999996
35_80_2012-11-23,116.76120000000003
35_80_2012-11-30,87.06240000000001
35_80_2012-12-07,76.78779999999995
35_80_2012-12-14,82.7405
35_80_2012-12-21,93.75299999999996
35_80_2012-12-28,89.55499999999998
35_80_2013-01-04,127.95919999999991
35_80_2013-01-11,123.75159999999993
35_80_2013-01-18,114.42619999999995
35_80_2013-01-25,136.39629999999997
35_80_2013-02-01,123.09819999999992
35_80_2013-02-08,161.90730000000005
35_80_2013-02-15,127.97670000000002
35_80_2013-02-22,107.2955
35_80_2013-03-01,89.43969999999999
35_80_2013-03-08,109.91349999999994
35_80_2013-03-15,117.27000000000002
35_80_2013-03-22,98.68099999999997
35_80_2013-03-29,95.59850000000002
35_80_2013-04-05,123.46220000000005
35_80_2013-04-12,144.63959999999994
35_80_2013-04-19,152.17649999999995
35_80_2013-04-26,125.07579999999994
35_80_2013-05-03,1194.0392
35_80_2013-05-10,1176.8068999999998
35_80_2013-05-17,1192.6301999999998
35_80_2013-05-24,1188.3855
35_80_2013-05-31,1177.5890000000002
35_80_2013-06-07,1199.1017000000002
35_80_2013-06-14,1176.6416
35_80_2013-06-21,1186.8996
35_80_2013-06-28,1184.5062
35_80_2013-07-05,1142.4606000000008
35_80_2013-07-12,1171.0167000000001
35_80_2013-07-19,1170.5091000000002
35_80_2013-07-26,1128.5975000000003
35_81_2012-11-02,6535.848599999998
35_81_2012-11-09,6609.587999999998
35_81_2012-11-16,6750.901199999997
35_81_2012-11-23,6702.672499999994
35_81_2012-11-30,6536.805299999996
35_81_2012-12-07,6831.799099999999
35_81_2012-12-14,6561.3463
35_81_2012-12-21,6309.121
35_81_2012-12-28,6157.0201000000025
35_81_2013-01-04,6191.4221
35_81_2013-01-11,6280.044999999999
35_81_2013-01-18,6368.9739
35_81_2013-01-25,6183.547299999998
35_81_2013-02-01,6660.392400000003
35_81_2013-02-08,7143.603099999999
35_81_2013-02-15,6590.341300000005
35_81_2013-02-22,6401.936199999999
35_81_2013-03-01,6507.406400000003
35_81_2013-03-08,6635.058300000001
35_81_2013-03-15,6629.8397
35_81_2013-03-22,7109.338899999999
35_81_2013-03-29,6839.120899999998
35_81_2013-04-05,6909.222599999997
35_81_2013-04-12,6388.3112999999985
35_81_2013-04-19,6727.199999999995
35_81_2013-04-26,6361.4376
35_81_2013-05-03,8428.376099999994
35_81_2013-05-10,8356.414899999998
35_81_2013-05-17,8400.357199999997
35_81_2013-05-24,8542.691999999997
35_81_2013-05-31,8620.267099999995
35_81_2013-06-07,8603.928699999997
35_81_2013-06-14,8597.642099999997
35_81_2013-06-21,8634.717399999996
35_81_2013-06-28,8672.077499999994
35_81_2013-07-05,8583.153499999995
35_81_2013-07-12,8621.338599999994
35_81_2013-07-19,8590.707499999993
35_81_2013-07-26,8602.774899999995
35_82_2012-11-02,11468.296200000006
35_82_2012-11-09,11324.4884
35_82_2012-11-16,11206.571400000004
35_82_2012-11-23,12944.461900000004
35_82_2012-11-30,13818.016199999991
35_82_2012-12-07,19119.662699999997
35_82_2012-12-14,26381.689899999983
35_82_2012-12-21,46561.42130000002
35_82_2012-12-28,19833.251299999993
35_82_2013-01-04,8921.4176
35_82_2013-01-11,8806.706400000001
35_82_2013-01-18,8394.901099999995
35_82_2013-01-25,8347.748599999999
35_82_2013-02-01,9208.800099999999
35_82_2013-02-08,9630.602799999997
35_82_2013-02-15,9606.529199999995
35_82_2013-02-22,9868.924599999997
35_82_2013-03-01,9874.0328
35_82_2013-03-08,10225.1017
35_82_2013-03-15,9964.491699999999
35_82_2013-03-22,10247.485600000002
35_82_2013-03-29,10048.951900000004
35_82_2013-04-05,10027.132699999998
35_82_2013-04-12,9795.297799999993
35_82_2013-04-19,10174.898399999998
35_82_2013-04-26,9726.1416
35_82_2013-05-03,17359.149800000003
35_82_2013-05-10,17321.185800000003
35_82_2013-05-17,17636.136400000003
35_82_2013-05-24,18288.793600000005
35_82_2013-05-31,17789.981400000004
35_82_2013-06-07,18044.619900000005
35_82_2013-06-14,18019.993199999997
35_82_2013-06-21,18101.161300000007
35_82_2013-06-28,17737.7199
35_82_2013-07-05,18524.778699999995
35_82_2013-07-12,17994.594999999998
35_82_2013-07-19,17581.919099999996
35_82_2013-07-26,17405.921899999994
35_83_2012-11-02,2030.2086000000002
35_83_2012-11-09,1618.7192000000002
35_83_2012-11-16,1963.7519999999997
35_83_2012-11-23,1912.7645000000007
35_83_2012-11-30,1943.962300000001
35_83_2012-12-07,2021.5191999999995
35_83_2012-12-14,2111.3718000000003
35_83_2012-12-21,2373.4581000000007
35_83_2012-12-28,1625.0611000000004
35_83_2013-01-04,1879.260400000001
35_83_2013-01-11,1635.4203
35_83_2013-01-18,1602.1594999999998
35_83_2013-01-25,2040.2504000000004
35_83_2013-02-01,2040.4624000000008
35_83_2013-02-08,1692.4878000000006
35_83_2013-02-15,1906.9504999999997
35_83_2013-02-22,1965.9739000000002
35_83_2013-03-01,1854.0214
35_83_2013-03-08,1978.2747000000004
35_83_2013-03-15,1958.1040000000012
35_83_2013-03-22,1912.2358000000002
35_83_2013-03-29,1817.0875000000003
35_83_2013-04-05,1757.0076000000001
35_83_2013-04-12,1906.031
35_83_2013-04-19,2031.1513999999995
35_83_2013-04-26,2086.3529000000003
35_83_2013-05-03,3661.6656999999996
35_83_2013-05-10,3623.688999999999
35_83_2013-05-17,3551.848599999997
35_83_2013-05-24,3538.031499999997
35_83_2013-05-31,3535.634099999997
35_83_2013-06-07,3624.028199999999
35_83_2013-06-14,3602.999599999998
35_83_2013-06-21,3628.823299999998
35_83_2013-06-28,3624.3796999999986
35_83_2013-07-05,3693.0408999999986
35_83_2013-07-12,3636.657599999999
35_83_2013-07-19,4383.343800000001
35_83_2013-07-26,3595.6893999999984
35_85_2012-11-02,1637.1783999999998
35_85_2012-11-09,1588.2648000000002
35_85_2012-11-16,1649.2576000000004
35_85_2012-11-23,1500.4850999999999
35_85_2012-11-30,1580.3754999999992
35_85_2012-12-07,4196.407000000003
35_85_2012-12-14,5630.3706
35_85_2012-12-21,6830.699199999999
35_85_2012-12-28,3120.333999999998
35_85_2013-01-04,1642.9903999999997
35_85_2013-01-11,1647.2709999999997
35_85_2013-01-18,1592.2573999999995
35_85_2013-01-25,1406.4568000000006
35_85_2013-02-01,1524.3341000000007
35_85_2013-02-08,1439.7864000000004
35_85_2013-02-15,1404.8492000000003
35_85_2013-02-22,1421.9073000000003
35_85_2013-03-01,1406.5513999999998
35_85_2013-03-08,1451.0192999999997
35_85_2013-03-15,1479.4723000000001
35_85_2013-03-22,1480.0539999999999
35_85_2013-03-29,1488.4099999999994
35_85_2013-04-05,1509.1848000000005
35_85_2013-04-12,1596.7200999999995
35_85_2013-04-19,1650.3983000000007
35_85_2013-04-26,1692.7686000000003
35_85_2013-05-03,3298.094600000001
35_85_2013-05-10,3394.0276000000013
35_85_2013-05-17,3579.1086999999993
35_85_2013-05-24,3568.6423999999997
35_85_2013-05-31,3662.8044
35_85_2013-06-07,3666.997399999999
35_85_2013-06-14,3761.6119999999996
35_85_2013-06-21,3757.6944999999996
35_85_2013-06-28,3355.8105000000014
35_85_2013-07-05,3483.360800000001
35_85_2013-07-12,3378.1727
35_85_2013-07-19,3479.3281
35_85_2013-07-26,3574.8500999999997
35_87_2012-11-02,13693.253699999996
35_87_2012-11-09,13060.516599999995
35_87_2012-11-16,13205.131
35_87_2012-11-23,13584.495499999995
35_87_2012-11-30,14200.236599999993
35_87_2012-12-07,13452.59009999999
35_87_2012-12-14,13996.953799999996
35_87_2012-12-21,14191.999599999996
35_87_2012-12-28,13890.539700000001
35_87_2013-01-04,12384.237500000003
35_87_2013-01-11,12194.087200000002
35_87_2013-01-18,11752.756099999997
35_87_2013-01-25,10737.783399999993
35_87_2013-02-01,12619.8614
35_87_2013-02-08,12683.639000000001
35_87_2013-02-15,11986.884599999992
35_87_2013-02-22,12282.5047
35_87_2013-03-01,12826.876200000004
35_87_2013-03-08,12946.917299999996
35_87_2013-03-15,12521.784699999997
35_87_2013-03-22,12865.956699999995
35_87_2013-03-29,12999.856999999995
35_87_2013-04-05,19012.7326
35_87_2013-04-12,17191.324300000007
35_87_2013-04-19,17975.448099999998
35_87_2013-04-26,17891.238300000005
35_87_2013-05-03,23036.453300000005
35_87_2013-05-10,21684.1554
35_87_2013-05-17,22878.0169
35_87_2013-05-24,22498.84730000001
35_87_2013-05-31,21844.5454
35_87_2013-06-07,24825.146300000008
35_87_2013-06-14,23285.73910000001
35_87_2013-06-21,23997.556300000007
35_87_2013-06-28,23561.207000000002
35_87_2013-07-05,23866.792400000002
35_87_2013-07-12,23370.661800000005
35_87_2013-07-19,21821.600600000005
35_87_2013-07-26,21890.394699999993
35_90_2012-11-02,13479.968700000005
35_90_2012-11-09,13297.532700000003
35_90_2012-11-16,13412.487900000006
35_90_2012-11-23,13608.928900000004
35_90_2012-11-30,13610.812700000004
35_90_2012-12-07,13488.4315
35_90_2012-12-14,13412.060300000005
35_90_2012-12-21,13409.939100000003
35_90_2012-12-28,13706.868999999999
35_90_2013-01-04,13033.841700000006
35_90_2013-01-11,12947.709400000009
35_90_2013-01-18,12770.038400000005
35_90_2013-01-25,12749.3186
35_90_2013-02-01,13084.389199999998
35_90_2013-02-08,13591.844999999998
35_90_2013-02-15,12939.282000000001
35_90_2013-02-22,13174.317300000006
35_90_2013-03-01,13074.360100000005
35_90_2013-03-08,13229.504000000004
35_90_2013-03-15,13272.036700000006
35_90_2013-03-22,13587.552900000004
35_90_2013-03-29,13604.2456
35_90_2013-04-05,13299.272900000005
35_90_2013-04-12,12928.682000000003
35_90_2013-04-19,13076.817600000004
35_90_2013-04-26,13161.1465
35_90_2013-05-03,15718.143099999998
35_90_2013-05-10,15677.3591
35_90_2013-05-17,15767.938999999991
35_90_2013-05-24,15822.977599999991
35_90_2013-05-31,15774.984399999992
35_90_2013-06-07,16270.92689999999
35_90_2013-06-14,15857.725099999996
35_90_2013-06-21,16263.350199999993
35_90_2013-06-28,16189.56019999999
35_90_2013-07-05,16132.877299999991
35_90_2013-07-12,16206.928399999992
35_90_2013-07-19,16450.711199999987
35_90_2013-07-26,16123.379199999992
35_91_2012-11-02,7418.334700000006
35_91_2012-11-09,11319.731300000001
35_91_2012-11-16,12770.102700000005
35_91_2012-11-23,13078.348000000007
35_91_2012-11-30,13122.370300000002
35_91_2012-12-07,13128.307400000002
35_91_2012-12-14,12971.700100000005
35_91_2012-12-21,12947.997100000004
35_91_2012-12-28,13166.25350000001
35_91_2013-01-04,8009.812999999999
35_91_2013-01-11,7749.236900000004
35_91_2013-01-18,7847.897800000005
35_91_2013-01-25,8057.075099999999
35_91_2013-02-01,7904.772799999998
35_91_2013-02-08,8819.591899999992
35_91_2013-02-15,8010.1868
35_91_2013-02-22,8123.042999999992
35_91_2013-03-01,7841.063300000003
35_91_2013-03-08,7971.148700000004
35_91_2013-03-15,7740.676100000002
35_91_2013-03-22,7823.878600000002
35_91_2013-03-29,7822.657200000003
35_91_2013-04-05,7942.0386
35_91_2013-04-12,7509.7016
35_91_2013-04-19,7406.963900000002
35_91_2013-04-26,7321.8581
35_91_2013-05-03,24659.487400000005
35_91_2013-05-10,23637.895700000005
35_91_2013-05-17,23820.053600000003
35_91_2013-05-24,23483.445699999997
35_91_2013-05-31,23482.516200000005
35_91_2013-06-07,23830.638100000004
35_91_2013-06-14,23655.726500000004
35_91_2013-06-21,23673.97890000001
35_91_2013-06-28,23545.441200000005
35_91_2013-07-05,23356.349500000008
35_91_2013-07-12,23466.198600000007
35_91_2013-07-19,23661.7422
35_91_2013-07-26,23681.5803
35_92_2012-11-02,36608.75800000002
35_92_2012-11-09,38862.39100000003
35_92_2012-11-16,38047.080200000026
35_92_2012-11-23,39830.66900000002
35_92_2012-11-30,36477.65180000002
35_92_2012-12-07,37162.03950000002
35_92_2012-12-14,35950.27430000002
35_92_2012-12-21,37816.41520000004
35_92_2012-12-28,38259.09160000003
35_92_2013-01-04,36907.80110000004
35_92_2013-01-11,36471.78270000004
35_92_2013-01-18,36586.73350000002
35_92_2013-01-25,37230.495
35_92_2013-02-01,40023.40340000004
35_92_2013-02-08,43940.476000000024
35_92_2013-02-15,43527.19980000002
35_92_2013-02-22,43394.08210000001
35_92_2013-03-01,42959.652700000006
35_92_2013-03-08,42905.102100000026
35_92_2013-03-15,42759.3993
35_92_2013-03-22,43232.66040000003
35_92_2013-03-29,42978.235200000025
35_92_2013-04-05,42726.71490000002
35_92_2013-04-12,37213.44260000002
35_92_2013-04-19,37996.562500000044
35_92_2013-04-26,41002.125100000034
35_92_2013-05-03,59399.18840000003
35_92_2013-05-10,61668.201300000015
35_92_2013-05-17,59761.06230000002
35_92_2013-05-24,61589.11470000001
35_92_2013-05-31,59372.52000000002
35_92_2013-06-07,61410.13690000002
35_92_2013-06-14,61386.79860000001
35_92_2013-06-21,60781.05750000002
35_92_2013-06-28,58473.513100000026
35_92_2013-07-05,59675.97810000001
35_92_2013-07-12,60156.92610000003
35_92_2013-07-19,59854.05190000002
35_92_2013-07-26,55349.04610000001
35_93_2012-11-02,1177.315
35_93_2012-11-09,1104.3410000000006
35_93_2012-11-16,1131.1025000000006
35_93_2012-11-23,1003.5220000000003
35_93_2012-11-30,1047.1327999999996
35_93_2012-12-07,1058.3853
35_93_2012-12-14,1043.0665999999999
35_93_2012-12-21,1025.6740000000002
35_93_2012-12-28,1146.1734000000006
35_93_2013-01-04,1173.9219000000007
35_93_2013-01-11,1152.0211000000004
35_93_2013-01-18,1100.3405000000007
35_93_2013-01-25,1207.5895000000005
35_93_2013-02-01,1424.3716
35_93_2013-02-08,1410.9633
35_93_2013-02-15,1029.1064
35_93_2013-02-22,1054.8373000000001
35_93_2013-03-01,1054.0711000000006
35_93_2013-03-08,1041.4836
35_93_2013-03-15,1054.0727000000002
35_93_2013-03-22,1073.1472
35_93_2013-03-29,1070.5638000000001
35_93_2013-04-05,1343.9470000000001
35_93_2013-04-12,1388.7321
35_93_2013-04-19,1425.0298
35_93_2013-04-26,1274.6055000000003
35_93_2013-05-03,1440.5446999999997
35_93_2013-05-10,1471.4842999999994
35_93_2013-05-17,1517.9491999999998
35_93_2013-05-24,1924.3902999999993
35_93_2013-05-31,1899.1555999999996
35_93_2013-06-07,2131.565899999999
35_93_2013-06-14,1929.6106000000002
35_93_2013-06-21,2120.147599999999
35_93_2013-06-28,2123.692399999999
35_93_2013-07-05,2214.8965999999987
35_93_2013-07-12,2057.553299999999
35_93_2013-07-19,1970.1566
35_93_2013-07-26,1831.8678999999995
35_94_2012-11-09,120.41669999999998
35_94_2012-12-21,178.81929999999997
35_94_2012-12-28,219.12259999999998
35_94_2013-01-11,154.57340000000005
35_94_2013-02-15,1676.9037000000008
35_94_2013-03-01,269.3334999999999
35_94_2013-03-15,257.2286999999999
35_94_2013-03-29,276.4190999999999
35_94_2013-04-26,246.31799999999993
35_94_2013-05-03,777.2511999999998
35_94_2013-05-10,728.45
35_94_2013-05-17,825.6774999999999
35_94_2013-05-24,480.54189999999966
35_94_2013-05-31,463.64689999999996
35_94_2013-06-14,468.6554
35_94_2013-06-21,598.1444000000001
35_94_2013-07-26,581.8987999999997
35_95_2012-11-02,38115.49959999999
35_95_2012-11-09,36607.37279999999
35_95_2012-11-16,37531.4367
35_95_2012-11-23,36343.08819999997
35_95_2012-11-30,36327.766799999976
35_95_2012-12-07,37707.33919999997
35_95_2012-12-14,37660.548499999975
35_95_2012-12-21,36655.650999999976
35_95_2012-12-28,30567.685899999986
35_95_2013-01-04,34298.39260000001
35_95_2013-01-11,34691.2467
35_95_2013-01-18,34679.25800000001
35_95_2013-01-25,33675.5253
35_95_2013-02-01,36269.07919999999
35_95_2013-02-08,36750.21449999997
35_95_2013-02-15,37129.831900000005
35_95_2013-02-22,37322.396299999986
35_95_2013-03-01,37600.464799999965
35_95_2013-03-08,37042.018399999986
35_95_2013-03-15,40078.43639999998
35_95_2013-03-22,37230.27709999998
35_95_2013-03-29,38231.40329999996
35_95_2013-04-05,39927.28919999996
35_95_2013-04-12,39956.189599999976
35_95_2013-04-19,39832.37509999999
35_95_2013-04-26,38451.8569
35_95_2013-05-03,59558.317399999985
35_95_2013-05-10,60942.518299999974
35_95_2013-05-17,61080.41789999998
35_95_2013-05-24,60499.74809999996
35_95_2013-05-31,61231.08209999999
35_95_2013-06-07,65239.396999999946
35_95_2013-06-14,61172.75409999996
35_95_2013-06-21,63604.585399999945
35_95_2013-06-28,62651.079699999944
35_95_2013-07-05,63655.35779999992
35_95_2013-07-12,60246.275299999936
35_95_2013-07-19,58565.00889999995
35_95_2013-07-26,54274.056199999985
35_96_2012-11-30,-3.530599999999995
35_96_2012-12-14,-2.2805999999999997
35_97_2012-11-02,3204.978399999999
35_97_2012-11-09,3156.4548999999993
35_97_2012-11-16,3190.787799999999
35_97_2012-11-23,3255.284099999999
35_97_2012-11-30,3381.995499999999
35_97_2012-12-07,3397.687100000001
35_97_2012-12-14,3306.3966999999993
35_97_2012-12-21,3290.5170999999987
35_97_2012-12-28,3146.338999999999
35_97_2013-01-04,3352.862300000001
35_97_2013-01-11,3337.0629
35_97_2013-01-18,3305.7859000000008
35_97_2013-01-25,3401.505900000001
35_97_2013-02-01,3494.7192999999993
35_97_2013-02-08,3559.4671999999996
35_97_2013-02-15,3451.7736
35_97_2013-02-22,3400.2067000000006
35_97_2013-03-01,3293.423999999999
35_97_2013-03-08,3404.111199999999
35_97_2013-03-15,3462.157399999999
35_97_2013-03-22,3674.2087
